step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,nameOrig,nameDest,isFraud
18.0,224243.53919202305,32804207.49,175123.4446210867,507212.3872128584,96420.01674093508,CASH_OUT,C9200450913,M2548791947,0
224.0,21403.29261495848,0.0,0.0,0.0,0.0,TRANSFER,C8967111756,M4187464745,0
444.0,126439.9201817363,323794.2082393746,0.0,0.0,0.0,TRANSFER,C8459426177,M5754154778,1
190.0,8544233.976528322,5445843.042879565,0.0,0.0,0.0,TRANSFER,C3156622768,M1785929937,1
402.0,319536.9059129852,0.0,123807.8839614562,0.0,0.0,PAYMENT,C2446992780,M5260841228,0
180.0,145792.49936347705,0.0,0.0,174213.71291320553,0.0,CASH_OUT,C46015840,M7789572621,0
134.0,15600.956337365384,0.0,0.0,0.0,0.0,PAYMENT,C6180815288,M1956308820,0
130.0,209006.43756695298,0.0,0.0,23701.781364372302,0.0,DEBIT,C9319455792,M5478491818,0
228.0,232558.9582060956,11771036.198483357,10431389.158855759,0.0,0.0,CASH_OUT,C835560424,M332124812,0
206.0,576.3555669475949,0.0,0.0,0.0,0.0,TRANSFER,C9142373082,M1290459326,0
141.0,150020.35951861704,0.0,2885.5575339959773,0.0,0.0,CASH_OUT,C3161883583,M7555350570,0
228.0,147334.87534601288,0.0,0.0,0.0,0.0,PAYMENT,C6975865096,M529665186,0
12.0,893.7086935154668,0.0,6301119.175974436,0.0,0.0,CASH_OUT,C4213193720,M498953254,0
301.0,72337.59077400476,0.0,0.0,0.0,0.0,DEBIT,C5229377752,M7346150426,0
461.0,94046.31664812684,46732.72710379857,0.0,2993519.4081463637,28646538.46158423,TRANSFER,C7591270454,M9376635341,1
355.0,175225.39705874093,0.0,0.0,0.0,0.0,CASH_OUT,C1793475505,M9013494525,0
41.0,15901.905071266188,0.0,0.0,0.0,0.0,PAYMENT,C7261739597,M3900339735,0
398.0,703435.9033132056,8672802.765391951,0.0,3894637.471247659,52538.1802159766,DEBIT,C310557273,M5709568403,0
276.0,8066.118853089456,0.0,0.0,1651906.07696271,88106.08407286646,DEBIT,C5827092217,M9422693635,0
353.0,321053.11895601085,0.0,0.0,0.0,6158259.244651138,DEBIT,C9742436932,M8498276677,0
380.0,236582.72641466378,6034.417073659497,0.0,0.0,0.0,DEBIT,C1295280652,M1259702496,0
531.0,377715.74638415023,126034.12441860606,0.0,1419678.9596825398,0.0,TRANSFER,C9965169023,M5819877361,1
306.0,934924.781035536,0.0,0.0,5309357.195088369,1192532.0077990226,DEBIT,C1207931468,M6140828715,0
178.0,23044.13373160312,0.0,0.0,0.0,0.0,CASH_OUT,C2145140785,M9496013184,0
160.0,115236.70440463854,8425311.156337254,0.0,0.0,21290.925251991026,CASH_OUT,C8398487616,M3118535964,0
440.0,306180.1778122314,1305450.684796929,0.0,6444604.284233532,17776263.872015763,TRANSFER,C4510773069,M6196778790,1
20.0,135257.86088268034,0.0,4466685.433555797,7989502.547260901,4513567.7403731495,PAYMENT,C8312814768,M4015604096,0
42.0,31649.39091544249,0.0,0.0,0.0,0.0,DEBIT,C5307902118,M3646142049,0
35.0,36627.29301507054,0.0,0.0,37482.05214813554,1535251.2504041651,PAYMENT,C8905930231,M6502869702,0
283.0,3162.1661004222356,0.0,0.0,0.0,0.0,DEBIT,C1326291301,M9930279781,0
130.0,2725.1601774863625,13351.667645262401,0.0,0.0,0.0,PAYMENT,C5970286487,M5055988701,0
132.0,44831.03641707666,0.0,0.0,400783.4231382567,0.0,CASH_OUT,C4692047765,M4519761787,0
368.0,5451.508497698993,0.0,0.0,0.0,0.0,DEBIT,C7593080855,M2833439118,0
350.0,6577.18742314372,0.0,0.0,0.0,0.0,CASH_OUT,C3740712681,M6509304739,0
333.0,77793.64517980516,0.0,0.0,0.0,0.0,DEBIT,C1737302288,M768088844,0
188.0,392132.8227481376,42100.619849091265,0.0,112611.31614276512,14145.750772970574,CASH_OUT,C3476085587,M5279991786,0
558.0,10000000.0,6308759.007464752,0.0,0.0,0.0,TRANSFER,C5388635364,M2981422960,1
94.0,53299.393500599006,0.0,0.0,0.0,0.0,PAYMENT,C9647237599,M2269684298,0
157.0,74605.54639439099,0.0,0.0,0.0,0.0,DEBIT,C893386501,M2787922911,0
16.0,43913.41186882944,0.0,0.0,0.0,248465.84924105863,DEBIT,C9007689530,M7996685065,0
209.0,1933.171035374325,0.0,0.0,0.0,0.0,PAYMENT,C5643356923,M8006907195,0
124.0,551942.8123856912,81435.90187608692,0.0,0.0,7152.434875758426,TRANSFER,C1589337396,M683936116,1
307.0,31810.93191934555,0.0,0.0,0.0,0.0,CASH_OUT,C7833468990,M1725438562,0
180.0,31774.48537548523,0.0,0.0,0.0,0.0,CASH_OUT,C7272805027,M467706232,0
86.0,1028284.2090315663,1587027.0591201882,0.0,0.0,0.0,CASH_OUT,C9209583003,M9314651427,1
127.0,254851.1517260175,2553367.669674204,0.0,0.0,0.0,TRANSFER,C7704942670,M1375627558,1
13.0,105316.2016210786,0.0,0.0,0.0,0.0,CASH_OUT,C5681325581,M7781665506,0
681.0,1666058.903270979,475905.886623183,0.0,0.0,0.0,CASH_OUT,C8609419448,M1868480722,1
603.0,776391.0872966766,469822.236677621,0.0,0.0,0.0,TRANSFER,C2111847573,M3317459960,1
385.0,320135.48719257396,0.0,0.0,0.0,0.0,PAYMENT,C1991225303,M7522085154,0
388.0,10000000.0,7681981.476959216,0.0,0.0,0.0,TRANSFER,C1813342975,M4226293171,1
117.0,2830907.1891426314,398906.3296890635,0.0,0.0,0.0,CASH_OUT,C8145737754,M2378856428,1
186.0,21127.525404485546,79954.76681690148,0.0,0.0,0.0,CASH_OUT,C5082195623,M8303312318,1
232.0,450230.48702761653,0.0,0.0,0.0,1749790.484542431,PAYMENT,C5623488583,M6854306914,0
157.0,1382.9796859431365,11846.2886649393,0.0,0.0,0.0,DEBIT,C7310998170,M1726251189,0
233.0,400586.18084059685,15199005.921301173,0.0,0.0,0.0,DEBIT,C1491098295,M6827611194,0
286.0,62016.27515900475,0.0,0.0,0.0,0.0,DEBIT,C7754808056,M1532424261,0
347.0,369965.1209263064,0.0,0.0,11625158.551120583,1628963.197724796,TRANSFER,C468112646,M7821176836,0
163.0,161352.2084126516,182.6473623668801,0.0,103013.69372574451,1285114.3499668078,DEBIT,C160606892,M6993522425,0
301.0,34296.98133065738,0.0,0.0,82549714.79918052,1403414.9616347328,DEBIT,C4629627399,M2127410419,0
184.0,44265.29054880265,0.0,0.0,0.0,0.0,DEBIT,C4385400260,M7347319246,0
353.0,195448.20511428546,4027.4385038920814,0.0,0.0,0.0,CASH_OUT,C5207702787,M2237840442,0
591.0,274191.46414874616,0.0,0.0,97336.29016897727,6117696.244427115,TRANSFER,C5142668959,M674211220,0
594.0,4455.581809830966,0.0,0.0,0.0,0.0,PAYMENT,C7298032238,M2818064686,0
8.0,105150.72509397514,0.0,0.0,0.0,0.0,DEBIT,C213196788,M9112570609,0
306.0,104637.37079917022,0.0,0.0,12017952.69907497,4034064.8004150386,CASH_OUT,C3679379150,M4378737306,0
38.0,487307.5263967949,0.0,0.0,0.0,0.0,DEBIT,C5772757752,M718462163,0
17.0,6889.877495142623,0.0,20932.16666323475,0.0,0.0,CASH_OUT,C8204478808,M3836469565,0
94.0,3212.2163820865794,0.0,0.0,0.0,0.0,DEBIT,C6961408030,M4431753241,0
505.0,44936.058596173134,32627.755209340936,0.0,0.0,0.0,CASH_OUT,C6104924042,M1190726093,1
372.0,11412.104168171549,239.4504962569681,8489479.878371827,0.0,0.0,DEBIT,C4545191061,M7079852986,0
214.0,66117.56088346266,0.0,0.0,11103630.260223178,8698613.250449408,DEBIT,C2137800131,M6813706777,0
372.0,91346.88422114764,4578916.567670096,0.0,1570843.5434186636,734335.1356137649,CASH_OUT,C3741779111,M2077670948,0
235.0,238014.52593086168,0.0,0.0,0.0,0.0,TRANSFER,C2075639759,M1674559307,0
93.0,4714141.419503403,1284230.9227509436,0.0,0.0,0.0,CASH_OUT,C4080042416,M3050750476,1
547.0,160035.3197587683,104105.66949581608,274870.72467537783,9156279.41898136,4131728.1248711725,DEBIT,C8048020265,M2464539826,0
348.0,6353.194954534715,31723744.901295137,0.0,0.0,0.0,CASH_OUT,C6558767433,M9020183676,0
17.0,45128.451950829476,0.0,0.0,0.0,60824.997659457746,PAYMENT,C791606226,M8955837373,0
355.0,5585.194537736096,0.0,0.0,152561113.28886724,168030957.27982777,PAYMENT,C4969184898,M3235638993,0
187.0,135209.9994495169,375507.3244607051,202209.13297401147,0.0,0.0,TRANSFER,C727605453,M3808041282,0
277.0,82116.8130421565,32236208.69866272,32674879.029296897,0.0,0.0,DEBIT,C1946735321,M8576328846,0
301.0,100796.5005566451,0.0,0.0,0.0,0.0,PAYMENT,C92559887,M5172085422,0
619.0,1158835.8064428687,441930.9455405993,0.0,0.0,0.0,TRANSFER,C9427447261,M1448181882,1
264.0,27852.668776056467,0.0,0.0,627178.4817939717,313513.87243287463,DEBIT,C5889007473,M8812311717,0
398.0,1948.3893666676172,0.0,0.0,0.0,0.0,PAYMENT,C865049207,M3349820482,0
355.0,1368.9176134542672,23506.964413709222,0.0,0.0,0.0,DEBIT,C802271706,M9502838303,0
309.0,10388.9964810955,6576933.1046902435,0.0,0.0,0.0,CASH_OUT,C1007935969,M3183596222,0
596.0,1504821.1294815894,1170300.2339788321,0.0,0.0,14104677.503700675,TRANSFER,C9049112351,M7352545930,1
372.0,10770.941005074867,0.0,0.0,0.0,0.0,CASH_OUT,C2283956249,M345349493,0
652.0,6337939.447934916,7443638.751912645,0.0,0.0,0.0,CASH_OUT,C7082337796,M3490124127,1
205.0,4071.5815573045757,327472.2147873109,0.0,0.0,0.0,CASH_OUT,C7823315526,M1205589270,0
443.0,83522.52525584551,9766.62135783654,0.0,0.0,0.0,PAYMENT,C5951278192,M8604621763,0
554.0,115130.22035006211,37195.73538539702,0.0,0.0,0.0,TRANSFER,C9919837531,M6555557097,1
209.0,159652.18748980315,0.0,0.0,0.0,4356805.329351963,CASH_OUT,C731445725,M3353177579,0
497.0,83248.73884581031,0.0,0.0,0.0,2248669.46417204,DEBIT,C636477559,M2168901330,0
326.0,243698.6576296822,0.0,0.0,0.0,0.0,PAYMENT,C6149368021,M708423883,0
399.0,8363.553180791965,0.0,0.0,0.0,0.0,PAYMENT,C7432104897,M1023936141,0
11.0,207059.61343055964,0.0,0.0,0.0,0.0,DEBIT,C841899180,M6305733767,0
686.0,30078.074858198815,19536815.211057376,0.0,0.0,0.0,DEBIT,C7296674203,M281342469,0
159.0,148779.64784613522,0.0,0.0,2286013.044729298,1184387.9395649256,TRANSFER,C7935134000,M4370519611,0
33.0,3065.9450760530585,0.0,0.0,0.0,0.0,PAYMENT,C8961115925,M5018086992,0
18.0,25293.90436850465,52315.113438483895,0.0,0.0,0.0,PAYMENT,C3313587259,M7336987952,0
234.0,208730.14779830107,0.0,0.0,0.0,0.0,DEBIT,C3330096897,M8986384749,0
189.0,1567.3813483669312,45573.04901769289,0.0,0.0,0.0,CASH_OUT,C5763463528,M5611274315,0
129.0,54576.73758551542,851422.3734782727,0.0,0.0,0.0,PAYMENT,C384586002,M6390497882,0
199.0,328452.83300470264,0.0,0.0,5448531.660424154,32476956.34271142,DEBIT,C892232911,M5773162186,0
134.0,126407.56721790845,3599519.183470644,0.0,0.0,0.0,PAYMENT,C85499037,M7222246728,0
310.0,64494.53206444695,0.0,0.0,358246.2231173399,1130240.9751860965,TRANSFER,C6123671422,M7398058762,0
714.0,248220.45619697307,51176.45829401189,0.0,0.0,0.0,TRANSFER,C7456016907,M2519520179,1
34.0,2234388.2738802675,3374584.1749112345,0.0,0.0,0.0,TRANSFER,C8887966160,M2040212330,1
400.0,10000000.0,3824077.4229697348,0.0,0.0,0.0,TRANSFER,C8389435912,M6118791317,1
335.0,39999.462117003575,0.0,0.0,0.0,0.0,DEBIT,C9416286990,M43507022,0
399.0,2269.4154446911143,107925.96873230589,0.0,0.0,0.0,DEBIT,C4735886465,M8258645596,0
284.0,17552.80547029356,0.0,0.0,0.0,0.0,CASH_OUT,C2645622658,M9273046804,0
207.0,407.6795118224646,0.0,0.0,0.0,0.0,PAYMENT,C475095665,M248598212,0
264.0,2318.34867390834,9791512.717710081,0.0,0.0,0.0,PAYMENT,C4992128809,M1187869996,0
276.0,9521.402597038596,4282676.551410223,0.0,0.0,0.0,CASH_OUT,C6894703500,M8202592699,0
263.0,376035.5191475987,1223.8404423855895,0.0,5166616.719855665,8113302.832758493,PAYMENT,C4979383401,M8121239477,0
36.0,318345.1562781437,0.0,0.0,0.0,0.0,DEBIT,C1097701465,M3908530393,0
308.0,85164.85587997265,0.0,0.0,831229.5479626035,480998.4344776297,PAYMENT,C269571356,M6567049586,0
328.0,65066.35414560879,0.0,0.0,0.0,0.0,DEBIT,C1954809853,M5673115397,0
276.0,2009.2738403941726,0.0,0.0,0.0,0.0,DEBIT,C3645224458,M4499510863,0
615.0,559460.7711709769,205092.2085478891,0.0,0.0,3588590.290015547,TRANSFER,C215708281,M5774473512,1
325.0,24365.153239752246,0.0,0.0,177296.8445876253,938567.7574771841,CASH_OUT,C7833651457,M9042786769,0
563.0,7903.77350900566,0.0,148908.84442022027,0.0,0.0,PAYMENT,C2711736599,M7466530663,0
43.0,182376.58479171278,0.0,0.0,0.0,0.0,DEBIT,C1588476367,M5250468226,0
42.0,19390.31517445299,0.0,0.0,0.0,0.0,DEBIT,C9250386400,M7378949607,0
160.0,6965.424241232296,27347599.207734365,910018.0212148335,0.0,593003.0825370811,DEBIT,C7861054399,M623605548,0
66.0,269833.5812109222,278797.90870821604,0.0,0.0,0.0,CASH_OUT,C4373202301,M7670139991,1
186.0,7122.611344832561,0.0,0.0,0.0,0.0,TRANSFER,C5830161810,M9141706827,0
39.0,5076.16041618815,0.0,0.0,0.0,0.0,PAYMENT,C2054269047,M950972441,0
159.0,4801.559609783579,0.0,0.0,0.0,0.0,DEBIT,C5164606258,M7739553878,0
703.0,2039756.8597248404,2267366.880194085,0.0,0.0,0.0,CASH_OUT,C4541796409,M8904707380,1
404.0,233306.64093024575,0.0,0.0,0.0,0.0,DEBIT,C1094426272,M7669882369,0
251.0,475300.8806146571,3895330.6954641715,36724.61122625893,0.0,1797721.4707318812,PAYMENT,C5014899181,M445424410,0
210.0,5478.029989175059,0.0,0.0,0.0,0.0,PAYMENT,C5215215472,M4800046584,0
253.0,27835.077587561165,0.0,0.0,0.0,68255.36359275157,PAYMENT,C2417074982,M1974045356,0
163.0,6930.724276709504,11952.95064386389,928800.9959814274,0.0,0.0,PAYMENT,C6686009622,M9839531508,0
235.0,95317.29721522542,18657439.824870568,542024.7623347014,203880.79642209326,787682.2794910119,CASH_OUT,C1489821148,M4374354327,0
380.0,62967.84388962583,0.0,0.0,0.0,0.0,PAYMENT,C1053191215,M3766067779,0
308.0,61690.96857597777,18374.737779680807,0.0,0.0,0.0,CASH_OUT,C6539373152,M3052637846,0
183.0,1559.1658004956928,20222562.857696034,32851957.89,0.0,0.0,TRANSFER,C6629430520,M4941678932,0
347.0,196600.52696649038,32758058.72745624,25310038.08390653,12283676.278132597,3672342.600580501,PAYMENT,C3259373931,M9050738406,0
296.0,178059.7738851005,684818.5551062045,0.0,0.0,0.0,TRANSFER,C3826414885,M1145568331,1
42.0,77183.95117490667,0.0,0.0,25029683.42077842,4421854.969400009,DEBIT,C1089312485,M7295264205,0
259.0,95291.32327163711,0.0,0.0,0.0,0.0,DEBIT,C9302729579,M8408828400,0
400.0,64526.38405766048,39144.34713366649,0.0,0.0,0.0,TRANSFER,C6702122336,M7144333670,1
238.0,83596.11812228366,0.0,0.0,0.0,0.0,PAYMENT,C8439025393,M5081073655,0
273.0,346144.9999146309,122913.20382240659,0.0,590177.2477195607,236473500.5066378,CASH_OUT,C1309630600,M350698580,1
140.0,162490.98929969498,19334.620894023654,0.0,477462.83327140665,710260.2291806536,DEBIT,C7697361279,M2636930692,0
215.0,14406.192590863366,0.0,0.0,0.0,0.0,CASH_OUT,C5366256680,M6431834970,0
9.0,163446.84707516243,0.0,0.0,4006440.768298594,28593037.75885801,DEBIT,C5835166967,M3574790775,0
286.0,5132.488431972119,29955744.202186592,0.0,0.0,0.0,CASH_OUT,C9762234433,M7532580000,0
182.0,1927.8326645228397,139231.96627940572,0.0,0.0,0.0,CASH_OUT,C2064411823,M7342820571,0
325.0,108886.37432992815,0.0,0.0,2140651.0351851997,2755355.0569133856,PAYMENT,C3037111217,M2873780641,0
210.0,0.0,0.0,0.0,0.0,0.0,TRANSFER,C8209062517,M4229757576,1
304.0,3171.1164557175016,0.0,0.0,375210.474377323,0.0,PAYMENT,C7858794425,M3671150604,0
431.0,315038.4096875601,14325163.310671195,0.0,0.0,0.0,PAYMENT,C2210934212,M8507640644,0
659.0,10000000.0,37938529.597397126,0.0,0.0,0.0,TRANSFER,C7600097673,M767558576,1
206.0,205512.51769301484,5249413.828381294,0.0,0.0,502526.15825505817,DEBIT,C2411888053,M7183773497,0
131.0,928.1451875181777,0.0,0.0,0.0,0.0,PAYMENT,C583047865,M7209583648,0
377.0,10000000.0,5023825.22287766,0.0,0.0,1028352.6823517955,CASH_OUT,C8355838612,M1975033293,1
250.0,3954.1582837261276,32432000.29803204,123711.22447877926,0.0,0.0,PAYMENT,C2521218309,M1861080992,0
256.0,408999.28219766094,0.0,0.0,13039489.982415807,94598829.02595896,PAYMENT,C3686171851,M4225187778,0
274.0,33782.66087103934,0.0,0.0,0.0,0.0,DEBIT,C6010820587,M831914277,0
212.0,238404.94183013012,0.0,0.0,24475543.84360817,4796610.86600833,DEBIT,C4731790501,M3478662023,0
569.0,9394.19434566027,54022.59215541144,0.0,0.0,0.0,TRANSFER,C7615902784,M2529357851,1
393.0,56944.68768701748,0.0,0.0,364295.3857640887,2071084.0636225885,CASH_OUT,C6539933061,M7890088115,0
404.0,20858.322380978017,18562444.10331988,23688.081931539837,0.0,171566.74305286034,CASH_OUT,C2267409815,M4807092922,0
193.0,6202075.4139736155,1591986.358614637,0.0,27266.892561328386,0.0,CASH_OUT,C7501650945,M6638794727,1
380.0,611923.3280829241,0.0,0.0,16131820.119680343,3235869.130288497,PAYMENT,C8141671513,M1986766259,0
254.0,3734.788039362656,0.0,0.0,0.0,0.0,PAYMENT,C9882368583,M2936681699,0
155.0,57369.60303885655,0.0,0.0,0.0,0.0,CASH_OUT,C6117441599,M8481931003,0
157.0,6525.082380404215,8305.593433008191,94282.5835646538,2617.6861029274505,0.0,PAYMENT,C6008801093,M4218881370,0
119.0,81027.04356006048,32419381.48703002,0.0,0.0,0.0,CASH_OUT,C7814369908,M5343861895,0
249.0,286199.4343773753,1855.2999409909646,0.0,7318433.858076982,10237095.530516395,TRANSFER,C7570769380,M2416420357,0
72.0,10000000.0,11635071.160978705,0.0,0.0,0.0,TRANSFER,C4287226100,M6640413955,1
214.0,304664.73743931664,0.0,0.0,0.0,0.0,DEBIT,C2092127946,M8403410258,0
279.0,152300.6091082766,33504.01166946574,0.0,0.0,0.0,DEBIT,C2360551120,M843911281,0
185.0,6610.604530570954,32801176.043801114,31890054.431317903,0.0,0.0,DEBIT,C9789810070,M4315997276,0
189.0,66947.37363921954,181339.04168956025,0.0,0.0,0.0,DEBIT,C8433518244,M7702164657,0
231.0,24389.031368611628,0.0,0.0,0.0,0.0,TRANSFER,C516854903,M8693081792,0
238.0,216162.58583398422,0.0,0.0,1314057.8480954831,10952338.580560986,DEBIT,C6766509793,M9725442871,0
355.0,90458.25147500768,0.0,0.0,0.0,0.0,DEBIT,C1721391079,M9492070438,0
394.0,10554.074485644844,19098026.77166858,32851957.89,6088161.437329897,0.0,PAYMENT,C2827343220,M7735763128,0
620.0,9164.879802234906,9260.157940300503,0.0,0.0,0.0,CASH_OUT,C992889223,M8221223567,1
348.0,237711.58468928433,8895168.15088117,0.0,0.0,0.0,CASH_OUT,C5050412927,M9708802157,0
606.0,3659500.237784384,879310.297775793,0.0,0.0,612610.1175344073,TRANSFER,C7018193942,M794934667,1
601.0,846959.2417459403,1822022.4022310616,0.0,0.0,0.0,CASH_OUT,C9491413032,M4763358327,1
395.0,158127.4126636529,5572.936710188478,0.0,2604265.5570382527,388374.3622514949,DEBIT,C9463305875,M4367776956,0
135.0,57023.08447963709,0.0,0.0,0.0,3245765.5332990857,DEBIT,C1609318224,M8907586987,0
149.0,697828.7909112154,0.0,0.0,27249693.251052216,168033258.387128,PAYMENT,C4734653144,M5962057849,0
258.0,106744.92036633976,0.0,0.0,17320607.828048352,21825464.716305587,PAYMENT,C515378034,M9095137549,0
12.0,184137.00108705813,32796146.78248794,0.0,0.0,0.0,TRANSFER,C3426224315,M8827234599,0
304.0,12424.122994630983,0.0,0.0,0.0,0.0,DEBIT,C9378252573,M3890846147,0
34.0,16057.363281283044,0.0,0.0,0.0,0.0,PAYMENT,C7847803058,M6296707322,0
190.0,115379.45455572777,26862316.794220462,9014.286625872719,0.0,0.0,DEBIT,C6033418245,M9515522599,0
452.0,1659030.8990933155,189390.7262672715,0.0,0.0,0.0,TRANSFER,C3979151144,M4102860300,1
302.0,107265.87708423873,0.0,0.0,0.0,0.0,DEBIT,C9450444666,M9591773770,0
282.0,4278.249851632953,0.0,0.0,0.0,0.0,DEBIT,C2851894364,M7732126911,0
292.0,346903.7874108389,93497.06082942079,0.0,660975.2016398207,2866924.335445699,DEBIT,C3846806964,M7203988680,0
346.0,631253.9290720186,0.0,0.0,0.0,0.0,DEBIT,C5065863118,M1204089356,0
398.0,305842.97659572837,0.0,0.0,25165934.847468648,6504789.12740045,CASH_OUT,C7951646893,M5927329614,0
204.0,398917.27696452575,1132613.8064947936,0.0,341.9340460011867,1537582.4922163547,PAYMENT,C5689563194,M9518257376,0
304.0,223374.5030906943,27128.6536959207,6568.115109626203,0.0,0.0,TRANSFER,C7761428533,M1694272138,0
349.0,69925.3968653296,0.0,0.0,0.0,0.0,PAYMENT,C1911497453,M1300974414,0
167.0,310882.4290008338,156883.234829343,0.0,0.0,0.0,CASH_OUT,C2703865195,M4924174004,1
207.0,130025.30749533426,15036.615193273272,0.0,0.0,0.0,DEBIT,C8728583291,M5267862988,0
670.0,2211419.019022082,1469438.9652367926,0.0,0.0,0.0,CASH_OUT,C7262454741,M9017794599,1
18.0,32509.31681508616,0.0,0.0,0.0,74915.17619998127,DEBIT,C8546634761,M6285269395,0
373.0,271170.1041991216,32641853.576326106,459554.4863746803,2066403.9038258952,0.0,PAYMENT,C8027317739,M2233479177,0
356.0,181113.73683675457,25218692.27699552,0.0,0.0,0.0,CASH_OUT,C482680905,M4651514218,0
593.0,4398.677242584051,0.0,0.0,0.0,0.0,PAYMENT,C2735745446,M3339480411,0
305.0,215533.8019775178,0.0,0.0,219238.29492537084,21255759.90537605,CASH_OUT,C1006276345,M1237299816,0
663.0,108408.22714905578,71463.15235357375,0.0,0.0,0.0,CASH_OUT,C5047438611,M7590535633,1
326.0,147521.6896408904,0.0,0.0,0.0,0.0,TRANSFER,C7317246258,M3476170533,0
397.0,160078.00515266438,0.0,0.0,121607.19257102144,890306.6255289587,DEBIT,C5420102763,M708950543,0
131.0,13283.248643665334,0.0,0.0,0.0,0.0,PAYMENT,C6931853551,M6438436385,0
277.0,114277.88856190165,0.0,0.0,273351.4432400515,0.0,DEBIT,C7429327895,M6922721730,0
620.0,604658.1821502273,382218.76184721355,0.0,0.0,0.0,CASH_OUT,C7323763265,M620009653,1
12.0,215256.62299775574,0.0,0.0,2193157.4861558396,20692333.235874455,PAYMENT,C4734435084,M3706876534,0
349.0,82401.48819460193,0.0,0.0,0.0,0.0,PAYMENT,C6572315149,M4442647768,0
232.0,4142.796675698914,0.0,0.0,0.0,581713.3755239877,PAYMENT,C2303994893,M4662433733,0
157.0,32669.27073601312,108956.29021532279,0.0,0.0,1142425.3900962619,PAYMENT,C1709248157,M5072475776,0
383.0,914975.6337078122,656122.8519142646,0.0,0.0,0.0,CASH_OUT,C6396480766,M9894184356,1
211.0,5498.915250831016,0.0,0.0,0.0,0.0,PAYMENT,C1678985676,M5283353739,0
402.0,93656.44585817296,0.0,0.0,0.0,354105.1912105229,CASH_OUT,C1348450418,M148332743,0
362.0,815836.9015981568,1300240.5208950348,0.0,0.0,0.0,CASH_OUT,C9262331829,M3564002949,1
351.0,2739668.540303722,4445681.978425891,0.0,0.0,0.0,CASH_OUT,C6634659931,M1927969065,1
103.0,279739.545730988,621548.0100644857,0.0,0.0,1296334.0894701674,CASH_OUT,C988693950,M9159003826,1
205.0,25129.667731818216,9949489.253062584,136239.5022021431,0.0,0.0,CASH_OUT,C7862066875,M3593331539,0
488.0,5588844.220564688,2948008.349410449,0.0,0.0,0.0,CASH_OUT,C2617782957,M3749419987,1
279.0,28638.93828774136,0.0,0.0,0.0,0.0,PAYMENT,C8843564966,M8832816106,0
430.0,2098197.674201547,571628.7966897859,0.0,0.0,0.0,CASH_OUT,C5961148158,M2449516804,1
258.0,15862.382234170283,0.0,0.0,0.0,0.0,PAYMENT,C8306695949,M5604950936,0
298.0,4377.244871226174,0.0,0.0,0.0,0.0,CASH_OUT,C9432030935,M5066599742,0
332.0,234539.1406984979,613726.1274303168,0.0,810384.892572691,0.0,PAYMENT,C8261554997,M4389740859,0
179.0,8723.494627685037,145.08994676617567,0.0,0.0,0.0,CASH_IN,C6802871282,M8341679781,0
401.0,19158.63353978307,32752584.527410183,20059207.203225166,0.0,0.0,DEBIT,C6472218978,M4836139467,0
10.0,7679.789757999812,0.0,0.0,0.0,0.0,DEBIT,C1757101174,M6308062422,0
587.0,173923.33033302764,716934.5567066165,0.0,0.0,0.0,TRANSFER,C1142659788,M5668656397,1
179.0,202252.64963513237,70227.30048710473,0.0,0.0,453690.9594379826,PAYMENT,C3984586595,M6597937120,0
36.0,272292.6492336428,7900617.51710996,0.0,0.0,262158.1860563556,CASH_OUT,C9641620958,M4462343894,0
235.0,137875.7195979743,0.0,0.0,0.0,0.0,DEBIT,C7612550587,M8338040194,0
273.0,51249.3894811429,114875.82046688985,0.0,0.0,446445.15491421096,CASH_OUT,C8902600793,M7617587320,1
350.0,8319.411308796538,242.63068488430855,0.0,0.0,0.0,DEBIT,C5227979461,M9814151383,0
395.0,66453.86339569173,0.0,0.0,0.0,0.0,PAYMENT,C9694874522,M4884628671,0
136.0,8220.14185773067,0.0,0.0,33236858.31572138,156417.9965557569,PAYMENT,C7584250156,M1055853120,0
321.0,11601.217481320726,5004302.920835918,3459119.585164589,10961246.272851758,1672775.4873945059,CASH_OUT,C4838641350,M2719314984,0
399.0,99192.78627420457,0.0,0.0,0.0,0.0,PAYMENT,C9027668661,M4938192523,0
546.0,9428.933024639295,0.0,0.0,625116.8465461251,3778455.5136354263,TRANSFER,C2985125984,M1748513221,0
10.0,152197.8835053769,0.0,0.0,0.0,0.0,CASH_OUT,C590296786,M963988691,0
357.0,6183.030206207436,0.0,0.0,0.0,0.0,DEBIT,C6455303644,M671550405,0
726.0,3613127.4356696457,570367.1126239797,0.0,0.0,0.0,CASH_OUT,C3696817208,M1638115754,1
352.0,256121.42559006557,0.0,0.0,0.0,0.0,CASH_OUT,C3900404781,M3807785535,0
322.0,277591.4457751662,0.0,0.0,0.0,3320717.7071578996,PAYMENT,C3245291782,M2225862170,0
400.0,43199.84493684034,0.0,0.0,0.0,0.0,DEBIT,C6404669299,M8595389672,0
625.0,1536496.2197107673,1280777.93861284,0.0,1428202.606801829,418000.23010921036,TRANSFER,C3980066170,M128616541,1
384.0,2371.792459317607,4700131.799426531,0.0,0.0,0.0,CASH_OUT,C2808704025,M9241806659,0
325.0,206041.61554340745,0.0,0.0,40907.27572464591,146782.57418765116,PAYMENT,C3497745085,M7517113212,0
