step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
15,CASH_OUT,10980.99,C1048331953,16032.0,5051.01,C2093777729,346728.3,416843.68,0,0
427,CASH_OUT,4892226.25,C505947737,4892226.25,0.0,C1438698807,54435.33,4946661.58,1,0
305,CASH_OUT,300806.18,C519034900,0.0,0.0,C1290452145,11641513.28,11942319.46,0,0
406,CASH_IN,245211.33,C767762381,5105.0,250316.33,C1495788835,224543.97,0.0,0,0
697,CASH_OUT,1272493.9,C1343376648,1272493.9,0.0,C1882250121,2396715.75,3669209.65,1,0
505,PAYMENT,7922.13,C1607978985,10418.0,2495.87,M510505636,0.0,0.0,0,0
284,PAYMENT,12634.87,C2022153014,78681.99,66047.12,M99314292,0.0,0.0,0,0
239,TRANSFER,213399.85,C1387993569,94501.0,0.0,C451731094,4928202.9,5141602.75,0,0
37,CASH_OUT,112486.46,C124687089,0.0,0.0,C179706450,257274.47,369760.93,1,0
300,CASH_OUT,225274.74,C1485631833,0.0,0.0,C1599339249,3319834.43,3545109.17,0,0
109,TRANSFER,20243.24,C2003104872,20243.24,0.0,C1716469564,0.0,0.0,1,0
663,CASH_OUT,202952.03,C1256769742,202952.03,0.0,C1042309658,2738806.2,2941758.22,1,0
18,CASH_IN,199775.3,C719361731,1702112.71,1901888.01,C1845441367,771846.75,572071.45,0,0
576,CASH_OUT,884821.37,C1865310403,884821.37,0.0,C1762365059,1628388.92,2513210.29,1,0
42,CASH_OUT,193567.67,C1103643720,80591.77,0.0,C532306141,447457.93,641025.6,0,0
129,CASH_OUT,104153.85,C1126139628,137736.0,33582.15,C1415899944,0.0,104153.85,0,0
275,CASH_OUT,1436.38,C765019511,1436.38,0.0,C1267603990,0.0,1436.38,1,0
325,PAYMENT,21883.76,C2123611836,11077.0,0.0,M2053341323,0.0,0.0,0,0
236,CASH_OUT,83774.38,C486660684,19914.0,0.0,C1043323785,0.0,83774.38,0,0
687,TRANSFER,398157.05,C1122751474,398157.05,0.0,C1073661703,0.0,0.0,1,0
570,PAYMENT,8703.62,C605171676,812044.0,803340.38,M15223380,0.0,0.0,0,0
727,CASH_OUT,69039.64,C1130163945,69039.64,0.0,C1975233272,983882.79,1052922.43,1,0
143,TRANSFER,32076.17,C996891607,32076.17,0.0,C1918140601,0.0,0.0,1,0
383,CASH_OUT,150406.91,C911775110,150406.91,0.0,C1959198865,1903051.04,2053457.95,1,0
284,CASH_IN,197176.91,C1249185489,2619295.47,2816472.39,C1077329518,552185.97,355009.06,0,0
350,CASH_IN,55296.18,C1064588715,98777.0,154073.18,C1151751573,768108.79,712812.6,0,0
283,PAYMENT,14209.97,C1494324577,204173.74,189963.76,M1358019098,0.0,0.0,0,0
373,CASH_OUT,303300.92,C1862315877,0.0,0.0,C2085860326,8450911.44,8754212.35,0,0
544,DEBIT,8128.17,C29144099,50654.0,42525.83,C1472903830,19436.44,27564.62,0,0
45,CASH_OUT,249870.61,C743747345,13804.0,0.0,C904471872,437159.3,687029.91,0,0
36,CASH_OUT,97171.69,C1486561186,0.0,0.0,C1061166911,1457354.78,1630355.49,0,0
399,TRANSFER,461699.53,C2080391901,0.0,0.0,C2096722998,22570576.59,23032276.12,0,0
408,PAYMENT,3573.37,C1800719756,60528.0,56954.63,M858493122,0.0,0.0,0,0
30,TRANSFER,19016.22,C182136548,19016.22,0.0,C717672329,0.0,0.0,1,0
205,CASH_IN,324214.2,C1376850977,52508.0,376722.2,C1079343872,3939482.88,3615268.69,0,0
509,TRANSFER,2656973.04,C1019433665,2656973.04,0.0,C90138221,0.0,0.0,1,0
241,PAYMENT,1697.7,C444780590,51987.0,50289.3,M235414760,0.0,0.0,0,0
134,TRANSFER,125903.1,C435837458,107104.0,0.0,C609758445,0.0,125903.1,0,0
34,CASH_OUT,145990.52,C837852200,21291.0,0.0,C263559372,2569997.55,2618347.59,0,0
328,PAYMENT,61781.12,C128833092,32344.2,0.0,M309386556,0.0,0.0,0,0
167,CASH_OUT,251140.96,C995170133,251140.96,0.0,C8248650,118975.87,370116.83,1,0
445,CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,1,0
466,CASH_OUT,104171.37,C1321085787,104171.37,0.0,C203735779,64407.18,168578.56,1,0
390,CASH_OUT,4525901.25,C1633782,4525901.25,0.0,C1970845004,0.0,4525901.25,1,0
299,PAYMENT,11322.9,C127140481,0.0,0.0,M993118509,0.0,0.0,0,0
337,TRANSFER,46073.56,C1249464392,46073.56,0.0,C878074974,0.0,0.0,1,0
304,CASH_IN,248.88,C1558533240,12009593.44,12009842.32,C694940293,1421983.88,1421735.0,0,0
19,PAYMENT,6320.1,C2069940905,769754.42,763434.32,M242440068,0.0,0.0,0,0
335,PAYMENT,22668.43,C164574885,21902.91,0.0,M1359375225,0.0,0.0,0,0
352,CASH_OUT,173021.18,C1199501453,159.0,0.0,C1729410884,69594.5,242615.68,0,0
204,CASH_OUT,50364.37,C710831065,589.0,0.0,C849975448,567398.44,617762.81,0,0
103,TRANSFER,1254092.1,C159727303,1254092.1,0.0,C1989484801,0.0,0.0,1,0
17,CASH_IN,140757.83,C65813460,413.0,141170.83,C486995487,0.0,0.0,0,0
452,TRANSFER,63262.94,C1275005774,63262.94,0.0,C1128985646,0.0,0.0,1,0
228,CASH_OUT,440680.07,C928327430,15841.0,0.0,C169326476,3743431.87,4184111.94,0,0
563,CASH_OUT,1676936.79,C1237943319,1676936.79,0.0,C1864215289,40039.54,1716976.33,1,0
213,PAYMENT,1550.48,C861654123,29257.0,27706.52,M1499834416,0.0,0.0,0,0
10,CASH_OUT,453137.79,C1395341532,4689.0,0.0,C773216199,1548908.93,2030563.98,0,0
132,TRANSFER,190737.49,C1964503568,190737.49,0.0,C1405052929,0.0,0.0,1,0
305,PAYMENT,4116.02,C403788816,0.0,0.0,M1338507610,0.0,0.0,0,0
16,TRANSFER,250671.97,C1760805298,41481.0,0.0,C41798828,448177.31,698849.28,0,0
311,CASH_OUT,98050.29,C1194075950,98050.29,0.0,C2037283628,0.0,98050.29,1,0
292,TRANSFER,2582733.46,C599107139,2582733.46,0.0,C48279139,0.0,0.0,1,0
554,TRANSFER,9421856.87,C476581036,9421856.87,0.0,C919579772,0.0,0.0,1,0
250,PAYMENT,45177.77,C941683220,20836.0,0.0,M1997787472,0.0,0.0,0,0
376,CASH_OUT,449032.97,C1051999166,449032.97,0.0,C782363918,783117.44,1232150.41,1,0
225,PAYMENT,353.94,C1594908389,0.0,0.0,M1279059291,0.0,0.0,0,0
306,PAYMENT,1122.76,C786979120,0.0,0.0,M1506822468,0.0,0.0,0,0
19,CASH_OUT,65239.11,C1880920572,0.0,0.0,C965476669,902897.59,821423.18,0,0
167,PAYMENT,17895.67,C795736064,0.0,0.0,M2037683781,0.0,0.0,0,0
322,CASH_OUT,9816.83,C1023384422,0.0,0.0,C827947813,184475.77,194292.6,0,0
730,CASH_OUT,338364.14,C449727386,338364.14,0.0,C1527134062,724300.82,1062664.96,1,0
185,CASH_IN,144645.16,C666307549,13913126.64,14057771.79,C38760776,754001.13,609355.97,0,0
326,CASH_IN,14457.96,C1420804530,16255603.68,16270061.65,C672695736,749378.59,734920.63,0,0
121,CASH_OUT,254440.83,C1310756162,254440.83,0.0,C472522184,0.0,254440.83,1,0
325,CASH_OUT,186671.31,C1763258655,11185.0,0.0,C2105177865,368312.11,554983.42,0,0
397,CASH_OUT,136053.92,C645169404,310250.85,174196.92,C42612529,2430157.32,2566211.24,0,0
140,PAYMENT,7129.11,C1164947509,0.0,0.0,M679110796,0.0,0.0,0,0
184,PAYMENT,9915.45,C413727920,0.0,0.0,M1410069965,0.0,0.0,0,0
378,TRANSFER,337031.43,C758164773,39153.94,0.0,C765402023,399727.2,736758.63,0,0
130,CASH_OUT,251510.3,C1423407775,31041.0,0.0,C904084530,0.0,251510.3,0,0
305,CASH_IN,61299.19,C1809062895,4224933.93,4286233.12,C221869503,983304.26,922005.07,0,0
185,PAYMENT,95.75,C276631754,0.0,0.0,M750564300,0.0,0.0,0,0
347,CASH_IN,42043.71,C1012409838,10395.0,52438.71,C2134247360,12880349.64,12838305.94,0,0
353,CASH_OUT,76250.81,C1562370595,44729.95,0.0,C1597802091,1282498.94,1358749.76,0,0
456,CASH_OUT,760984.58,C2076996831,760984.58,0.0,C1951439287,1550675.96,2311660.54,1,0
180,CASH_OUT,221511.6,C165600030,7702.0,0.0,C1363568901,0.0,221511.6,0,0
140,TRANSFER,649968.87,C1136009119,649968.87,0.0,C864356085,0.0,0.0,1,0
185,CASH_OUT,270119.43,C498487420,0.0,0.0,C695653925,3267047.52,3537166.95,0,0
549,TRANSFER,1571565.56,C1757307922,1571565.56,0.0,C141149199,0.0,0.0,1,0
658,CASH_OUT,54583.71,C288327856,54583.71,0.0,C1847735500,0.0,54583.71,1,0
230,PAYMENT,9977.46,C1555911914,573738.04,563760.58,M1416673733,0.0,0.0,0,0
570,CASH_OUT,28534.46,C40549195,0.0,0.0,C1459464433,48529.37,77063.83,0,0
281,CASH_OUT,294245.12,C325039568,40772.0,0.0,C1117400135,1779581.01,2073826.12,0,0
134,CASH_OUT,218667.4,C1798471845,68492.0,0.0,C1322420262,6417682.85,6636350.25,0,0
492,TRANSFER,381249.25,C1752364396,0.0,0.0,C1408722767,1459572.19,1840821.45,0,0
228,CASH_IN,145599.9,C2109247284,5970339.16,6115939.06,C1227140527,379038.4,233438.51,0,0
251,PAYMENT,6546.93,C1184900025,30194.0,23647.07,M924890641,0.0,0.0,0,0
140,TRANSFER,4400457.84,C1584907362,4400457.84,0.0,C1968032236,0.0,0.0,1,0
129,PAYMENT,7365.0,C161440442,0.0,0.0,M83734819,0.0,0.0,0,0
105,TRANSFER,2988103.3,C257797783,2988103.3,0.0,C1647613503,0.0,0.0,1,0
380,CASH_IN,57019.42,C1608550377,3391442.37,3448461.79,C1534962269,700072.31,643052.88,0,0
487,CASH_OUT,609400.88,C1997658145,609400.88,0.0,C688618982,1620065.35,2229466.23,1,0
17,CASH_OUT,137307.51,C394580194,25171.0,0.0,C1763503363,605229.28,540673.18,0,0
283,CASH_IN,134704.75,C1723460837,2430111.19,2564815.94,C118136684,9639546.74,9504841.99,0,0
325,CASH_OUT,93303.86,C329091592,32939.0,0.0,C285170883,29770.03,123073.89,0,0
468,CASH_OUT,1165187.89,C1626151700,1165187.89,0.0,C184686299,0.0,1165187.89,1,0
350,CASH_OUT,255158.56,C1736266276,21577.0,0.0,C2057649512,0.0,255158.56,0,0
380,CASH_IN,148473.22,C1966607329,3326331.9,3474805.12,C216161317,405421.08,256947.86,0,0
299,PAYMENT,12282.27,C1974002458,215299.41,203017.13,M564771923,0.0,0.0,0,0
275,DEBIT,4364.99,C1198091500,0.0,0.0,C696349343,326704.52,331069.51,0,0
333,TRANSFER,2070939.88,C1745983205,2070939.88,0.0,C754249835,0.0,0.0,1,0
597,CASH_OUT,122080.53,C829090350,565.0,0.0,C1361623432,0.0,122080.53,0,0
155,CASH_IN,213337.48,C1609125232,1236.0,214573.48,C930473481,208205.93,0.0,0,0
235,CASH_OUT,121897.64,C735572852,0.0,0.0,C395053486,2548021.12,2669918.76,0,0
16,CASH_OUT,205533.42,C555479599,9998.0,0.0,C175916229,4854.0,0.0,0,0
398,CASH_IN,64222.98,C130756294,2802161.12,2866384.1,C1068149276,1107902.43,1043679.45,0,0
168,PAYMENT,8944.18,C1974869353,73559.99,64615.8,M760964836,0.0,0.0,0,0
321,CASH_IN,206351.02,C1516993897,101822.0,308173.02,C1542582371,540860.44,334509.42,0,0
173,CASH_OUT,176273.29,C14325153,176273.29,0.0,C856044772,0.0,176273.29,1,0
259,PAYMENT,7108.85,C850363724,112782.97,105674.12,M1415134343,0.0,0.0,0,0
400,TRANSFER,1604990.9,C348597707,0.0,0.0,C165753282,3017624.0,4622614.9,0,0
331,CASH_OUT,64694.69,C1106606281,61602.0,0.0,C3971550,1374329.41,1439024.09,0,0
325,CASH_IN,455966.37,C2020830603,4518.0,460484.37,C604635336,0.0,0.0,0,0
190,PAYMENT,1283.93,C1474145171,43632.69,42348.75,M351431814,0.0,0.0,0,0
276,PAYMENT,9700.16,C1041761015,25383.0,15682.84,M920292423,0.0,0.0,0,0
535,CASH_OUT,606501.57,C1911204207,606501.57,0.0,C1641192093,123759.67,730261.24,1,0
370,CASH_OUT,174424.35,C1829301936,38184.44,0.0,C1046555373,164837.12,339261.47,0,0
588,TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,1,0
134,CASH_IN,87731.66,C497386254,2659717.33,2747448.98,C273636523,312557.59,224825.93,0,0
18,CASH_OUT,130995.67,C868342813,22168.0,0.0,C14376585,9897108.9,10028104.57,0,0
11,CASH_OUT,313418.28,C2021456831,313418.28,0.0,C157591472,688164.64,1029922.17,1,0
592,DEBIT,5593.85,C1374248377,14697.0,9103.15,C100024863,682356.11,687949.96,0,0
133,PAYMENT,47847.53,C1709595729,0.0,0.0,M1541792263,0.0,0.0,0,0
35,CASH_IN,51209.12,C591601788,1795586.9,1846796.02,C1536437514,318931.09,267721.97,0,0
62,TRANSFER,407833.62,C1585122257,407833.62,0.0,C645113065,0.0,0.0,1,0
650,TRANSFER,50523.78,C1539163115,50523.78,0.0,C49597857,0.0,0.0,1,0
8,PAYMENT,3091.29,C752338814,51061.0,47969.71,M362803473,0.0,0.0,0,0
546,CASH_IN,154068.15,C1263392235,52141.0,206209.15,C859072649,0.0,0.0,0,0
302,PAYMENT,16699.92,C263661244,0.0,0.0,M795723319,0.0,0.0,0,0
234,CASH_OUT,434003.76,C751679422,17520.0,0.0,C431441250,69655.49,503659.25,0,0
354,CASH_OUT,10000000.0,C50848420,10000000.0,0.0,C1732619349,350562.51,10350562.51,1,0
374,PAYMENT,33671.4,C144660359,0.0,0.0,M174372778,0.0,0.0,0,0
714,CASH_OUT,262029.38,C230164796,10093.0,0.0,C1457206570,61102.51,323131.89,0,0
353,CASH_OUT,9874.44,C1410718192,132608.0,122733.56,C198992362,2448420.57,2458295.01,0,0
377,CASH_IN,202189.18,C914737987,3644267.39,3846456.57,C1129740091,4197692.26,3995503.08,0,0
377,CASH_IN,77892.97,C1225345409,50161.0,128053.97,C416058428,0.0,0.0,0,0
279,CASH_OUT,320620.39,C134929321,21307.0,0.0,C1003467033,113466.26,434086.65,0,0
308,CASH_IN,138748.44,C685907475,11440740.46,11579488.9,C2002761510,309096.28,170347.85,0,0
351,CASH_OUT,232910.57,C38490092,2038.0,0.0,C166497875,0.0,232910.57,0,0
153,CASH_IN,51296.65,C18387088,2928543.54,2979840.19,C133607273,1863995.33,1863416.79,0,0
396,TRANSFER,1187193.02,C187293534,0.0,0.0,C2090328579,1314359.5,2501552.52,0,0
326,CASH_OUT,224683.34,C554595520,0.0,0.0,C708841890,2470200.42,2694883.77,0,0
154,PAYMENT,22271.64,C354446804,50528.0,28256.36,M454034707,0.0,0.0,0,0
225,PAYMENT,15992.55,C1725116311,0.0,0.0,M1210491025,0.0,0.0,0,0
119,PAYMENT,8129.15,C782772356,1514.0,0.0,M865925994,0.0,0.0,0,0
543,CASH_OUT,2558618.27,C2020129633,2558618.27,0.0,C1104272087,13626415.3,16185033.57,1,0
10,CASH_OUT,59576.86,C2066104952,29899.0,0.0,C1675928509,1659651.74,1961554.44,0,0
274,TRANSFER,529659.95,C1058371730,529659.95,0.0,C1045155067,0.0,0.0,1,0
407,PAYMENT,7402.35,C2029612824,0.0,0.0,M1816356613,0.0,0.0,0,0
282,CASH_IN,153975.31,C1704934495,22516.0,176491.31,C408236679,902746.45,748771.14,0,0
439,TRANSFER,112656.24,C260785530,112656.24,0.0,C1654926688,0.0,0.0,1,0
451,CASH_IN,144915.35,C104297305,20612.0,165527.35,C538720583,0.0,0.0,0,0
660,CASH_OUT,48516.87,C982362402,48516.87,0.0,C1249564972,4433683.27,4482200.14,1,0
544,CASH_OUT,334124.86,C1310278283,29743.0,0.0,C1426046454,0.0,334124.86,0,0
10,TRANSFER,634662.9,C736006600,51563.0,0.0,C1448348248,701093.34,1898012.38,0,0
164,CASH_IN,181071.17,C13125673,7076285.66,7257356.83,C734851371,606453.4,425382.23,0,0
701,CASH_OUT,1947831.96,C948133316,1947831.96,0.0,C1195105937,0.0,1947831.96,1,0
229,CASH_IN,36619.0,C2070319376,125889.98,162508.98,C688482961,5128038.77,5091419.77,0,0
398,CASH_OUT,183192.17,C1664693691,0.0,0.0,C2100987310,1119959.19,1303151.36,0,0
13,CASH_OUT,95082.23,C554676081,13407.0,0.0,C127509847,340150.85,250910.76,0,0
322,TRANSFER,845780.97,C1385493299,229225.58,0.0,C1931170771,2238374.64,3084155.61,0,0
580,TRANSFER,282500.69,C937056998,282500.69,0.0,C48363551,0.0,0.0,1,0
252,CASH_OUT,104276.63,C1282559476,0.0,0.0,C1727909238,3564563.77,3813016.26,0,0
396,CASH_OUT,364909.13,C1080501807,8000.0,0.0,C1421109501,542931.27,907840.4,0,0
469,CASH_OUT,318592.69,C862985610,31395.0,0.0,C246389738,1655643.2,1974235.9,0,0
375,CASH_OUT,192947.8,C1971369281,0.0,0.0,C752658441,277100.5,470048.3,0,0
329,CASH_IN,55659.42,C439318842,9784547.17,9840206.59,C140305159,461082.39,405422.97,0,0
184,CASH_OUT,160473.8,C1806253010,0.0,0.0,C482819575,702767.64,863241.44,0,0
140,CASH_IN,143230.97,C656715647,20835.0,164065.97,C1166431440,1767386.33,1624155.36,0,0
357,CASH_OUT,9174.73,C1650887439,0.0,0.0,C1608906232,936769.17,945943.9,0,0
134,PAYMENT,6428.63,C1593760099,49444.0,43015.37,M1686982170,0.0,0.0,0,0
230,TRANSFER,10000000.0,C150617765,13774746.08,3774746.08,C1641778666,0.0,0.0,1,0
264,TRANSFER,84196.79,C1271945104,84196.79,0.0,C622968772,0.0,0.0,1,0
46,TRANSFER,9977761.05,C154757729,9977761.05,0.0,C1895716929,0.0,0.0,1,0
373,CASH_IN,21468.99,C1853092284,2185.0,23653.99,C46520367,0.0,0.0,0,0
44,CASH_IN,16606.09,C1167250354,8906707.16,8923313.25,C816816966,402555.07,385948.99,0,0
290,CASH_OUT,1454356.81,C594782618,1454356.81,0.0,C921928556,2374898.66,3829255.47,1,0
419,CASH_OUT,149535.0,C1439633894,149535.0,0.0,C1418590446,711124.24,860659.24,1,0
321,TRANSFER,59628.24,C1046546525,59628.24,0.0,C2014793230,0.0,0.0,1,0
14,CASH_OUT,227744.23,C226030350,0.0,0.0,C1984917168,249787.65,470757.43,0,0
269,TRANSFER,32527.0,C1930526816,32527.0,0.0,C1608920091,0.0,0.0,1,0
604,TRANSFER,714218.48,C454938739,714218.48,0.0,C482986731,0.0,0.0,1,0
396,CASH_OUT,26259.15,C1375924620,0.0,0.0,C2009959757,3903910.27,3930169.43,0,0
327,CASH_OUT,210797.15,C1521103931,25227.0,0.0,C1565954703,544623.23,755420.38,0,0
287,CASH_OUT,65564.36,C162055747,0.0,0.0,C1683290595,1725161.89,1790726.25,0,0
407,TRANSFER,2085274.39,C1416924629,2085274.39,0.0,C1987694854,0.0,0.0,1,0
284,CASH_OUT,43392.87,C1506248192,0.0,0.0,C1285184942,158224.73,201617.6,0,0
353,TRANSFER,2200547.25,C243740416,21443.0,0.0,C1771657453,403455.58,2604002.83,0,0
396,CASH_OUT,318245.84,C1554125576,0.0,0.0,C1675554928,1840881.48,2159127.32,0,0
157,CASH_OUT,49223.39,C881747763,0.0,0.0,C1467468689,1482019.75,1531243.14,0,0
297,PAYMENT,8569.35,C1829478406,0.0,0.0,M495052032,0.0,0.0,0,0
203,CASH_OUT,77425.18,C336292838,0.0,0.0,C2010728617,1783099.45,1860524.63,0,0
41,CASH_IN,111399.15,C975104167,882203.58,993602.73,C1009574362,213089.09,101689.94,0,0
225,CASH_OUT,202451.91,C722537899,11149.0,0.0,C1626025986,0.0,202451.91,0,0
742,TRANSFER,54652.46,C1674778854,54652.46,0.0,C1930074465,0.0,0.0,1,0
37,TRANSFER,1420562.8,C582571821,0.0,0.0,C638442659,2705321.91,4125884.7,0,0
48,PAYMENT,5154.76,C1262208807,40799.0,35644.24,M552384497,0.0,0.0,0,0
43,CASH_OUT,78495.9,C1965091899,0.0,0.0,C1168422649,199756.86,666541.78,0,0
375,PAYMENT,26265.64,C385278804,0.0,0.0,M993034175,0.0,0.0,0,0
19,CASH_OUT,205163.84,C265143874,0.0,0.0,C736346327,268389.1,698798.95,0,0
202,CASH_OUT,235293.12,C315104891,0.0,0.0,C1554518958,2281827.79,2517120.91,0,0
252,PAYMENT,13538.8,C835240491,11648.0,0.0,M797370584,0.0,0.0,0,0
96,PAYMENT,2634.42,C538578874,21349.0,18714.58,M997185343,0.0,0.0,0,0
306,PAYMENT,41345.32,C227991403,0.0,0.0,M132735277,0.0,0.0,0,0
322,CASH_OUT,287307.77,C173052623,0.0,0.0,C2023077528,1069474.0,1356781.77,0,0
488,CASH_OUT,5363795.31,C1085308330,5363795.31,0.0,C403495240,33769.18,5397564.49,1,0
373,CASH_IN,24711.74,C44249223,12952120.99,12976832.73,C2144468105,201147.8,176436.06,0,0
163,CASH_OUT,28545.99,C1631196696,35465.52,6919.53,C1560963262,3777092.46,3805638.45,0,0
182,CASH_OUT,108079.29,C1768002736,0.0,0.0,C758365905,3066910.71,3174989.99,0,0
253,CASH_IN,241016.19,C1261738314,244853.0,485869.19,C191000365,2434471.58,2193455.39,0,0
211,CASH_OUT,134604.8,C1427603850,19893.0,0.0,C1220858281,1667378.26,1801983.06,0,0
227,CASH_OUT,308449.12,C1517406520,0.0,0.0,C1738049907,7692543.62,8000992.74,0,0
226,CASH_OUT,132151.77,C2041609065,0.0,0.0,C811013211,236626.0,0.0,0,0
154,CASH_IN,17669.99,C1915426633,5600.0,23269.99,C83954503,0.0,0.0,0,0
373,CASH_IN,255915.1,C663192523,629449.73,885364.83,C472633438,324140.7,68225.6,0,0
596,PAYMENT,1375.89,C228203475,3000.0,1624.11,M1400346793,0.0,0.0,0,0
136,CASH_IN,402127.07,C2122610748,135670.0,537797.07,C414958387,2352386.11,2236738.2,0,0
608,CASH_IN,394558.12,C2118985658,100.0,394658.12,C1712935169,0.0,0.0,0,0
399,TRANSFER,145458.94,C152213690,145458.94,0.0,C819262396,0.0,0.0,1,0
141,CASH_OUT,217471.19,C1639513091,66049.0,0.0,C1738693407,0.0,217471.19,0,0
125,TRANSFER,621569.61,C288917283,621569.61,0.0,C652970534,0.0,0.0,1,0
12,CASH_OUT,1041647.06,C169939918,1041647.06,0.0,C1673501963,52730.33,1094377.39,1,0
157,PAYMENT,9004.71,C1940680096,177802.04,168797.34,M1521899746,0.0,0.0,0,0
554,TRANSFER,353785.26,C2082156144,353785.26,0.0,C1041223833,0.0,0.0,1,0
354,CASH_OUT,65475.68,C1961145948,0.0,0.0,C68614570,3352660.58,3418136.26,0,0
253,CASH_OUT,449099.56,C1136745965,4033.0,0.0,C279515553,0.0,284788.51,0,0
376,TRANSFER,545909.63,C124559413,41223.0,0.0,C1226114457,402933.23,948842.86,0,0
226,PAYMENT,3235.49,C926249682,0.0,0.0,M378197996,0.0,0.0,0,0
9,PAYMENT,16523.84,C954245252,978457.13,961933.28,M209888606,0.0,0.0,0,0
12,CASH_OUT,238882.76,C1085368429,53291.0,0.0,C1826153072,10554.06,249436.82,0,0
532,TRANSFER,254719.63,C1828919793,254719.63,0.0,C1458046968,0.0,0.0,1,0
260,CASH_OUT,93261.04,C1928511168,16214.0,0.0,C39798930,7543.69,100804.74,0,0
202,CASH_OUT,66165.04,C1267020283,102667.0,36501.96,C1943104198,1126925.46,1193090.51,0,0
694,CASH_OUT,6204.71,C22483962,6204.71,0.0,C377452670,0.0,6204.71,1,0
135,CASH_IN,116940.06,C1210938791,8006023.41,8122963.47,C532834573,4174564.42,4057624.36,0,0
79,TRANSFER,432254.84,C2026655073,432254.84,0.0,C524492169,0.0,0.0,1,0
12,PAYMENT,196.0,C1577473334,0.0,0.0,M1766704275,0.0,0.0,0,0
400,PAYMENT,37400.95,C1693341094,0.0,0.0,M767828790,0.0,0.0,0,0
72,CASH_OUT,2947783.87,C1092143469,2947783.87,0.0,C528593406,353246.54,3301030.4,1,0
163,PAYMENT,9640.76,C888226555,254403.13,244762.37,M1655408827,0.0,0.0,0,0
329,CASH_OUT,88804.08,C1558811419,88466.0,0.0,C666814295,0.0,88804.08,0,0
276,CASH_OUT,81595.54,C1360761487,20791.0,0.0,C2080099779,17605.25,99200.79,0,0
396,CASH_IN,519426.69,C881037104,16722458.72,17241885.4,C1102456557,4663069.38,4143642.69,0,0
280,PAYMENT,3560.03,C1563990563,50226.0,46665.97,M4506020,0.0,0.0,0,0
17,CASH_OUT,211226.92,C395615978,40635.0,0.0,C677216061,0.0,211226.92,0,0
255,CASH_OUT,99889.89,C766535536,0.0,0.0,C601346826,762800.6,862690.48,0,0
369,CASH_OUT,332375.22,C1932908432,13058.0,0.0,C1219149182,1040732.72,1092028.08,0,0
277,PAYMENT,16559.9,C909483533,571239.0,554679.1,M1341774505,0.0,0.0,0,0
444,TRANSFER,3752520.6,C635186,3752520.6,0.0,C1223255649,0.0,0.0,1,0
8,CASH_OUT,15808.02,C1311336999,0.0,0.0,C485423874,73507.28,89315.3,0,0
444,TRANSFER,408864.84,C1831363253,408864.84,0.0,C2045273924,0.0,0.0,1,0
205,CASH_IN,229513.09,C1171719108,797560.97,1027074.06,C316803448,418581.97,189068.89,0,0
22,CASH_OUT,154691.16,C1337701329,2833.0,0.0,C1944373903,0.0,154691.16,0,0
332,CASH_IN,137509.14,C304358365,5083057.79,5220566.93,C1433145901,2183394.69,2045885.56,0,0
86,CASH_OUT,21829.31,C1952555964,21829.31,0.0,C1702948277,357009.54,378838.85,1,0
717,TRANSFER,116798.38,C1968923761,116798.38,0.0,C1287632280,0.0,0.0,1,0
116,TRANSFER,522465.43,C61912705,522465.43,0.0,C539442999,0.0,0.0,1,0
94,PAYMENT,8766.52,C907717741,99086.0,90319.48,M1341048213,0.0,0.0,0,0
402,CASH_OUT,176274.97,C2011915530,0.0,0.0,C1817722861,3540465.64,3716740.61,0,0
40,PAYMENT,6553.72,C364442808,11260.0,4706.28,M1198554870,0.0,0.0,0,0
40,PAYMENT,5446.95,C1889122726,6328.0,881.05,M664910602,0.0,0.0,0,0
202,CASH_OUT,267912.26,C1816149555,0.0,0.0,C350616593,638637.0,906549.26,0,0
210,CASH_IN,82579.56,C1616457767,79917.0,162496.56,C669740124,848597.71,766018.16,0,0
566,CASH_IN,15409.97,C331655888,296536.0,311945.97,C73385533,1408433.0,1393023.03,0,0
394,CASH_OUT,48147.69,C805352425,7627.0,0.0,C928742889,0.0,48147.69,0,0
131,DEBIT,11131.58,C289085866,50349.0,39217.42,C963929994,83051.44,94183.02,0,0
173,TRANSFER,98634.75,C1042347270,98634.75,0.0,C1491818323,0.0,0.0,1,0
42,PAYMENT,3644.89,C1803425254,0.0,0.0,M2003024780,0.0,0.0,0,0
279,PAYMENT,3779.36,C1017314740,6098.0,2318.64,M1281259873,0.0,0.0,0,0
398,CASH_IN,245167.86,C440225985,4465923.3,4711091.16,C769292077,502783.8,257615.94,0,0
387,CASH_OUT,10000000.0,C99029817,10000000.0,0.0,C428927923,0.0,10000000.0,1,0
38,CASH_IN,457683.4,C1677945005,24791.0,482474.4,C1923710615,0.0,0.0,0,0
599,PAYMENT,16696.7,C117773462,78051.79,61355.09,M1081509145,0.0,0.0,0,0
374,TRANSFER,243747.83,C1536431986,243747.83,0.0,C1220821347,0.0,0.0,1,0
196,CASH_OUT,1221900.21,C379155103,1221900.21,0.0,C836948657,0.0,1221900.21,1,0
